transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,georeference
2021-06-14T21:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,omny,OMNY - Full Fare,154.0,2.0,40.718613,-73.987434,POINT (-73.987434 40.718613)
2021-06-14T22:00:00.000,subway,257,Sutphin Blvd (F),Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.70546,-73.81071,POINT (-73.81071 40.70546)
2021-06-14T13:00:00.000,subway,147,175 St (A),Manhattan,metrocard,Metrocard - Students,1.0,0.0,40.84739,-73.939705,POINT (-73.939705 40.84739)
2021-06-14T14:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Fair Fare,7.0,0.0,40.865463,-73.867355,POINT (-73.867355 40.865463)
2021-06-14T05:00:00.000,subway,362,Middletown Rd (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.843864,-73.83632,POINT (-73.83632 40.843864)
2021-06-14T08:00:00.000,subway,618,"14 St (A,C,E)/8 Av (L)",Manhattan,metrocard,Metrocard - Students,7.0,0.0,40.740894,-74.00169,POINT (-74.00169 40.740894)
2021-06-14T18:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Other,20.0,0.0,40.7234,-73.98994,POINT (-73.98994 40.7234)
2021-06-14T14:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Other,2.0,0.0,40.865463,-73.867355,POINT (-73.867355 40.865463)
2021-06-14T20:00:00.000,subway,367,St Lawrence Av (6),Bronx,metrocard,Metrocard - Students,1.0,0.0,40.83151,-73.867615,POINT (-73.867615 40.83151)
2021-06-14T14:00:00.000,subway,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,metrocard,Metrocard - Fair Fare,25.0,0.0,40.71411,-74.00858,POINT (-74.00858 40.71411)
2021-06-14T19:00:00.000,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Full Fare,85.0,5.0,40.824783,-73.944214,POINT (-73.944214 40.824783)
2021-06-14T09:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Other,22.0,1.0,40.70381,-73.91843,POINT (-73.91843 40.70381)
2021-06-14T20:00:00.000,subway,4,"Broadway (N,W)",Queens,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.76182,-73.92551,POINT (-73.92551 40.76182)
2021-06-14T09:00:00.000,subway,368,Morrison Av-Soundview (6),Bronx,metrocard,Metrocard - Full Fare,69.0,6.0,40.82952,-73.87452,POINT (-73.87452 40.82952)
2021-06-14T12:00:00.000,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Other,20.0,6.0,40.818375,-73.92735,POINT (-73.92735 40.818375)
2021-06-14T22:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Fair Fare,6.0,1.0,40.71324,-74.0034,POINT (-74.0034 40.71324)
2021-06-14T20:00:00.000,subway,240,"7 Av (F,G)",Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.66627,-73.98031,POINT (-73.98031 40.66627)
2021-06-14T16:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Seniors & Disability,107.0,11.0,40.768295,-73.981735,POINT (-73.981735 40.768295)
2021-06-14T16:00:00.000,subway,5,"36 Av (N,W)",Queens,metrocard,Metrocard - Students,6.0,0.0,40.756805,-73.92957,POINT (-73.92957 40.756805)
2021-06-14T00:00:00.000,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Other,7.0,0.0,40.749718,-73.98782,POINT (-73.98782 40.749718)
2021-06-14T09:00:00.000,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Seniors & Disability,37.0,0.0,40.7688,-73.95843,POINT (-73.95843 40.7688)
2021-06-14T09:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,omny,OMNY - Full Fare,686.0,16.0,40.75731,-73.986755,POINT (-73.986755 40.75731)
2021-06-14T23:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Full Fare,75.0,0.0,40.725914,-73.99466,POINT (-73.99466 40.725914)
2021-06-14T11:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Full Fare,45.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602)
2021-06-14T20:00:00.000,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Full Fare,86.0,4.0,40.784317,-73.94715,POINT (-73.94715 40.784317)
2021-06-14T12:00:00.000,subway,146,181 St (A),Manhattan,metrocard,Metrocard - Unlimited 30-Day,30.0,0.0,40.851696,-73.937965,POINT (-73.937965 40.851696)
2021-06-14T06:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Students,2.0,0.0,40.737335,-73.99679,POINT (-73.99679 40.737335)
2021-06-14T15:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Students,4.0,0.0,40.713715,-73.99017,POINT (-73.99017 40.713715)
2021-06-14T13:00:00.000,subway,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,56.0,0.0,40.6941,-73.99,POINT (-73.99 40.6941)
2021-06-14T00:00:00.000,subway,118,3 Av (L),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.73285,-73.98612,POINT (-73.98612 40.73285)
2021-06-14T20:00:00.000,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Full Fare,4.0,0.0,40.62927,-73.96164,POINT (-73.96164 40.62927)
2021-06-14T00:00:00.000,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,metrocard,Metrocard - Other,1.0,0.0,40.72169,-73.84452,POINT (-73.84452 40.72169)
2021-06-14T23:00:00.000,staten_island_railway,501,St George (SIR),Staten Island,omny,OMNY - Full Fare,5.0,1.0,40.64375,-74.07365,POINT (-74.07365 40.64375)
2021-06-14T07:00:00.000,subway,361,Buhre Av (6),Bronx,metrocard,Metrocard - Fair Fare,15.0,2.0,40.84681,-73.832565,POINT (-73.832565 40.84681)
2021-06-14T16:00:00.000,subway,266,"Elmhurst Av (M,R)",Queens,metrocard,Metrocard - Fair Fare,10.0,0.0,40.742455,-73.88202,POINT (-73.88202 40.742455)
2021-06-14T20:00:00.000,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Seniors & Disability,26.0,0.0,40.754223,-73.981964,POINT (-73.981964 40.754223)
2021-06-14T05:00:00.000,subway,420,"219 St (2,5)",Bronx,metrocard,Metrocard - Full Fare,25.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896)
2021-06-14T10:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Students,8.0,0.0,40.71037,-74.00657,POINT (-74.00657 40.71037)
2021-06-14T17:00:00.000,subway,151,"145 St (A,C,B,D)",Manhattan,omny,OMNY - Full Fare,116.0,2.0,40.824783,-73.944214,POINT (-73.944214 40.824783)
2021-06-14T14:00:00.000,subway,263,"63 Dr-Rego Park (M,R)",Queens,metrocard,Metrocard - Fair Fare,19.0,1.0,40.729847,-73.8616,POINT (-73.8616 40.729847)
2021-06-14T14:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Full Fare,1398.0,17.0,40.75731,-73.986755,POINT (-73.986755 40.75731)
2021-06-14T05:00:00.000,subway,50,Avenue M (Q),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.61762,-73.9594,POINT (-73.9594 40.61762)
2021-06-14T16:00:00.000,staten_island_railway,502,Tompkinsville (SIR),Staten Island,omny,OMNY - Full Fare,6.0,2.0,40.636948,-74.07484,POINT (-74.07484 40.636948)
2021-06-14T10:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Students,5.0,2.0,40.757553,-73.969055,POINT (-73.969055 40.757553)
2021-06-14T00:00:00.000,subway,409,Spring St (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.7223,-73.99714,POINT (-73.99714 40.7223)
2021-06-14T00:00:00.000,subway,397,"86 St (4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,25.0,0.0,40.77949,-73.95559,POINT (-73.95559 40.77949)
2021-06-14T09:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,112.0,0.0,40.768295,-73.981735,POINT (-73.981735 40.768295)
2021-06-14T19:00:00.000,subway,264,"Woodhaven Blvd (M,R)",Queens,metrocard,Metrocard - Fair Fare,17.0,1.0,40.733105,-73.86923,POINT (-73.86923 40.733105)
2021-06-14T21:00:00.000,subway,362,Middletown Rd (6),Bronx,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.843864,-73.83632,POINT (-73.83632 40.843864)
2021-06-14T05:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Other,124.0,3.0,40.75731,-73.986755,POINT (-73.986755 40.75731)
2021-06-14T18:00:00.000,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Other,42.0,3.0,40.730953,-73.98163,POINT (-73.98163 40.730953)
2021-06-14T11:00:00.000,subway,238,"Smith-9 Sts (F,G)",Brooklyn,metrocard,Metrocard - Full Fare,25.0,1.0,40.67358,-73.99596,POINT (-73.99596 40.67358)
2021-06-14T08:00:00.000,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Other,46.0,2.0,40.717304,-73.95687,POINT (-73.95687 40.717304)
2021-06-14T06:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,13.0,0.0,40.650784,-73.97578,POINT (-73.97578 40.650784)
2021-06-14T11:00:00.000,subway,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,omny,OMNY - Full Fare,77.0,0.0,40.71406,-73.95027,POINT (-73.95027 40.71406)
2021-06-14T23:00:00.000,subway,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,metrocard,Metrocard - Full Fare,54.0,2.0,40.71406,-73.95027,POINT (-73.95027 40.71406)
2021-06-14T11:00:00.000,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Students,4.0,0.0,40.747845,-73.94383,POINT (-73.94383 40.747845)
2021-07-07T07:00:00.000,subway,56,Ocean Pkwy (Q),Brooklyn,omny,OMNY - Full Fare,16.0,0.0,40.576313,-73.9685,POINT (-73.9685 40.576313)
2021-06-14T23:00:00.000,subway,404,28 St (6),Manhattan,metrocard,Metrocard - Other,6.0,0.0,40.74307,-73.98426,POINT (-73.98426 40.74307)
2021-06-14T10:00:00.000,subway,259,"Kew Gardens-Union Tpke (E,F)",Queens,metrocard,Metrocard - Unlimited 7-Day,70.0,0.0,40.71444,-73.83101,POINT (-73.83101 40.71444)
2021-06-14T16:00:00.000,subway,149,163 St-Amsterdam Av (C),Manhattan,omny,OMNY - Full Fare,17.0,0.0,40.836014,-73.939896,POINT (-73.939896 40.836014)
2021-06-14T23:00:00.000,subway,236,"Bergen St (F,G)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.686146,-73.99086,POINT (-73.99086 40.686146)
2021-06-14T08:00:00.000,subway,232,2 Av (F),Manhattan,omny,OMNY - Full Fare,147.0,2.0,40.7234,-73.98994,POINT (-73.98994 40.7234)
2021-06-14T09:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Full Fare,286.0,15.0,40.738228,-73.99621,POINT (-73.99621 40.738228)
2021-06-14T10:00:00.000,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Seniors & Disability,11.0,0.0,40.86549,-73.92727,POINT (-73.92727 40.86549)
2021-06-14T14:00:00.000,subway,154,"116 St (C,B)",Manhattan,metrocard,Metrocard - Students,18.0,3.0,40.805084,-73.95488,POINT (-73.95488 40.805084)
2021-06-14T11:00:00.000,subway,368,Morrison Av-Soundview (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.82952,-73.87452,POINT (-73.87452 40.82952)
2021-06-14T09:00:00.000,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,106.0,0.0,40.824783,-73.944214,POINT (-73.944214 40.824783)
2021-06-14T02:00:00.000,subway,147,175 St (A),Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.84739,-73.939705,POINT (-73.939705 40.84739)
2021-06-14T11:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Full Fare,35.0,0.0,40.714565,-73.94405,POINT (-73.94405 40.714565)
2021-06-14T02:00:00.000,subway,403,33 St (6),Manhattan,omny,OMNY - Full Fare,2.0,0.0,40.746082,-73.98208,POINT (-73.98208 40.746082)
2021-06-14T12:00:00.000,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Fair Fare,36.0,5.0,40.827995,-73.92565,POINT (-73.92565 40.827995)
2021-06-14T14:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,metrocard,Metrocard - Other,31.0,2.0,40.718613,-73.987434,POINT (-73.987434 40.718613)
2021-06-14T15:00:00.000,subway,420,"219 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,18.0,0.0,40.883896,-73.86263,POINT (-73.86263 40.883896)
2021-06-14T00:00:00.000,subway,424,"Pelham Pkwy (2,5)",Bronx,metrocard,Metrocard - Fair Fare,2.0,0.0,40.857193,-73.867615,POINT (-73.867615 40.857193)
2021-06-14T20:00:00.000,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.62504,-73.9608,POINT (-73.9608 40.62504)
2021-06-14T00:00:00.000,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Full Fare,27.0,0.0,40.7688,-73.95843,POINT (-73.95843 40.7688)
2021-06-14T19:00:00.000,subway,419,"225 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.888023,-73.860344,POINT (-73.860344 40.888023)
2021-06-14T11:00:00.000,subway,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,metrocard,Metrocard - Full Fare,53.0,0.0,40.650784,-73.97578,POINT (-73.97578 40.650784)
2021-06-14T19:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Other,49.0,0.0,40.71953,-73.99989,POINT (-73.99989 40.71953)
2021-06-14T16:00:00.000,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Full Fare,72.0,40.0,40.852463,-73.82812,POINT (-73.82812 40.852463)
2021-06-14T04:00:00.000,subway,118,3 Av (L),Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.73285,-73.98612,POINT (-73.98612 40.73285)
2021-06-14T20:00:00.000,subway,125,Morgan Av (L),Brooklyn,omny,OMNY - Full Fare,28.0,2.0,40.706154,-73.93314,POINT (-73.93314 40.706154)
2021-06-14T02:00:00.000,subway,471,34 St-Hudson Yards (7),Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.755882,-74.00191,POINT (-74.00191 40.755882)
2021-06-14T04:00:00.000,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.72169,-73.84452,POINT (-73.84452 40.72169)
2021-06-14T14:00:00.000,subway,368,Morrison Av-Soundview (6),Bronx,metrocard,Metrocard - Fair Fare,9.0,1.0,40.82952,-73.87452,POINT (-73.87452 40.82952)
2021-06-14T11:00:00.000,subway,399,68 St-Hunter College (6),Manhattan,metrocard,Metrocard - Other,16.0,0.0,40.768143,-73.96387,POINT (-73.96387 40.768143)
2021-06-14T21:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Seniors & Disability,11.0,0.0,40.71037,-74.00657,POINT (-74.00657 40.71037)
2021-06-14T15:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Seniors & Disability,20.0,3.0,40.7234,-73.98994,POINT (-73.98994 40.7234)
2021-06-14T15:00:00.000,subway,423,"Allerton Av (2,5)",Bronx,metrocard,Metrocard - Full Fare,55.0,1.0,40.865463,-73.867355,POINT (-73.867355 40.865463)
2021-06-14T19:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Full Fare,128.0,3.0,40.7234,-73.98994,POINT (-73.98994 40.7234)
2021-06-14T12:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Full Fare,537.0,22.0,40.735737,-73.98995,POINT (-73.98995 40.735737)
2021-06-14T00:00:00.000,subway,26,"DeKalb Av (B,Q,R)",Brooklyn,omny,OMNY - Full Fare,8.0,1.0,40.690636,-73.98183,POINT (-73.98183 40.690636)
2021-06-14T21:00:00.000,subway,407,Astor Pl (6),Manhattan,metrocard,Metrocard - Other,8.0,0.0,40.730053,-73.99107,POINT (-73.99107 40.730053)
2021-06-14T01:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Full Fare,20.0,0.0,40.725914,-73.99466,POINT (-73.99466 40.725914)
2021-06-14T10:00:00.000,subway,394,110 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,39.0,0.0,40.79502,-73.94425,POINT (-73.94425 40.79502)
2021-06-14T08:00:00.000,subway,42,"Prospect Park (B,Q,S)",Brooklyn,metrocard,Metrocard - Seniors & Disability,10.0,3.0,40.661613,-73.96225,POINT (-73.96225 40.661613)
2021-06-14T17:00:00.000,subway,366,Parkchester (6),Bronx,metrocard,Metrocard - Full Fare,103.0,13.0,40.833225,-73.86082,POINT (-73.86082 40.833225)
2021-06-14T18:00:00.000,subway,47,"Newkirk Plaza (B,Q)",Brooklyn,metrocard,Metrocard - Seniors & Disability,9.0,1.0,40.635082,-73.96279,POINT (-73.96279 40.635082)
2021-06-14T03:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Full Fare,3.0,0.0,40.757553,-73.969055,POINT (-73.969055 40.757553)
2021-06-14T03:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.725296,-73.9962,POINT (-73.9962 40.725296)
2021-06-14T08:00:00.000,staten_island_railway,501,St George (SIR),Staten Island,metrocard,Metrocard - Unlimited 30-Day,28.0,0.0,40.64375,-74.07365,POINT (-74.07365 40.64375)
2021-06-14T00:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,72.0,0.0,40.768295,-73.981735,POINT (-73.981735 40.768295)
2021-06-14T08:00:00.000,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,16.0,1.0,40.717304,-73.95687,POINT (-73.95687 40.717304)
2021-06-14T05:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,metrocard,Metrocard - Full Fare,28.0,1.0,40.718613,-73.987434,POINT (-73.987434 40.718613)
2021-06-14T18:00:00.000,subway,154,"116 St (C,B)",Manhattan,metrocard,Metrocard - Other,16.0,0.0,40.805084,-73.95488,POINT (-73.95488 40.805084)
2021-06-14T02:00:00.000,subway,120,Bedford Av (L),Brooklyn,omny,OMNY - Full Fare,31.0,0.0,40.717304,-73.95687,POINT (-73.95687 40.717304)
2021-06-14T04:00:00.000,subway,42,"Prospect Park (B,Q,S)",Brooklyn,metrocard,Metrocard - Full Fare,10.0,0.0,40.661613,-73.96225,POINT (-73.96225 40.661613)
2021-06-14T04:00:00.000,subway,419,"225 St (2,5)",Bronx,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.888023,-73.860344,POINT (-73.860344 40.888023)
2021-06-14T04:00:00.000,subway,476,86 St (Q),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.77789,-73.95179,POINT (-73.95179 40.77789)
2021-06-14T09:00:00.000,subway,422,"Burke Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,18.0,0.0,40.871357,-73.867165,POINT (-73.867165 40.871357)
2021-06-14T05:00:00.000,subway,264,"Woodhaven Blvd (M,R)",Queens,metrocard,Metrocard - Students,3.0,0.0,40.733105,-73.86923,POINT (-73.86923 40.733105)
2021-06-14T10:00:00.000,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.852463,-73.82812,POINT (-73.82812 40.852463)
2021-06-14T21:00:00.000,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Full Fare,138.0,0.0,40.7688,-73.95843,POINT (-73.95843 40.7688)
2021-06-14T17:00:00.000,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Full Fare,49.0,0.0,40.68138,-73.95685,POINT (-73.95685 40.68138)
2021-06-14T20:00:00.000,subway,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,146.0,0.0,40.76266,-73.967255,POINT (-73.967255 40.76266)
2021-06-14T11:00:00.000,subway,397,"86 St (4,5,6)",Manhattan,metrocard,Metrocard - Other,25.0,1.0,40.77949,-73.95559,POINT (-73.95559 40.77949)
2021-06-14T12:00:00.000,subway,154,"116 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,34.0,0.0,40.805084,-73.95488,POINT (-73.95488 40.805084)
2021-06-14T12:00:00.000,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Students,4.0,0.0,40.86549,-73.92727,POINT (-73.92727 40.86549)
2021-06-14T15:00:00.000,subway,48,Avenue H (Q),Brooklyn,metrocard,Metrocard - Full Fare,12.0,0.0,40.62927,-73.96164,POINT (-73.96164 40.62927)
2021-06-14T17:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Students,3.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774)
2021-06-14T20:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,omny,OMNY - Full Fare,351.0,8.0,40.768295,-73.981735,POINT (-73.981735 40.768295)
2021-06-14T15:00:00.000,subway,367,St Lawrence Av (6),Bronx,omny,OMNY - Full Fare,22.0,1.0,40.83151,-73.867615,POINT (-73.867615 40.83151)
2021-06-14T17:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Full Fare,462.0,32.0,40.78567,-73.95107,POINT (-73.95107 40.78567)
2021-06-14T07:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,metrocard,Metrocard - Full Fare,167.0,6.0,40.718613,-73.987434,POINT (-73.987434 40.718613)
2021-06-14T16:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Other,73.0,2.0,40.78567,-73.95107,POINT (-73.95107 40.78567)
2021-06-14T16:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Students,5.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154)
2021-06-14T15:00:00.000,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,omny,OMNY - Full Fare,89.0,12.0,40.72169,-73.84452,POINT (-73.84452 40.72169)
2021-06-14T19:00:00.000,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,omny,OMNY - Full Fare,53.0,5.0,40.827995,-73.92565,POINT (-73.92565 40.827995)
2021-06-14T22:00:00.000,subway,409,Spring St (6),Manhattan,metrocard,Metrocard - Other,6.0,0.0,40.7223,-73.99714,POINT (-73.99714 40.7223)
2021-06-14T17:00:00.000,subway,260,"75 Av (E,F)",Queens,metrocard,Metrocard - Other,8.0,0.0,40.71833,-73.837326,POINT (-73.837326 40.71833)
2021-06-14T21:00:00.000,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Fair Fare,5.0,0.0,40.7906,-73.94748,POINT (-73.94748 40.7906)
2021-06-14T13:00:00.000,subway,365,Castle Hill Av (6),Bronx,metrocard,Metrocard - Unlimited 7-Day,37.0,0.0,40.834255,-73.85122,POINT (-73.85122 40.834255)
2021-06-14T23:00:00.000,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.817894,-73.94765,POINT (-73.94765 40.817894)
2021-06-14T15:00:00.000,subway,150,155 St (C),Manhattan,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0,40.830517,-73.94151,POINT (-73.94151 40.830517)
2021-06-14T19:00:00.000,subway,422,"Burke Av (2,5)",Bronx,omny,OMNY - Full Fare,4.0,0.0,40.871357,-73.867165,POINT (-73.867165 40.871357)
2021-06-14T00:00:00.000,subway,405,23 St (6),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.739864,-73.9866,POINT (-73.9866 40.739864)
2021-06-14T10:00:00.000,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Fair Fare,12.0,0.0,40.840717,-73.93956,POINT (-73.93956 40.840717)
2021-06-14T21:00:00.000,subway,257,Sutphin Blvd (F),Queens,metrocard,Metrocard - Seniors & Disability,1.0,1.0,40.70546,-73.81071,POINT (-73.81071 40.70546)
2021-06-14T12:00:00.000,subway,263,"63 Dr-Rego Park (M,R)",Queens,omny,OMNY - Full Fare,42.0,2.0,40.729847,-73.8616,POINT (-73.8616 40.729847)
2021-06-14T06:00:00.000,subway,361,Buhre Av (6),Bronx,metrocard,Metrocard - Full Fare,103.0,16.0,40.84681,-73.832565,POINT (-73.832565 40.84681)
2021-06-14T19:00:00.000,subway,413,"Wall St (4,5)",Manhattan,metrocard,Metrocard - Other,26.0,0.0,40.707558,-74.01186,POINT (-74.01186 40.707558)
2021-06-14T16:00:00.000,subway,363,Westchester Sq-E Tremont Av (6),Bronx,metrocard,Metrocard - Students,6.0,0.0,40.839893,-73.84295,POINT (-73.84295 40.839893)
2021-06-14T18:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Full Fare,285.0,29.0,40.811108,-73.95235,POINT (-73.95235 40.811108)
2021-06-14T15:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,202.0,0.0,40.811108,-73.95235,POINT (-73.95235 40.811108)
2021-06-14T19:00:00.000,subway,368,Morrison Av-Soundview (6),Bronx,metrocard,Metrocard - Other,3.0,0.0,40.82952,-73.87452,POINT (-73.87452 40.82952)
2021-06-14T08:00:00.000,subway,258,"Briarwood (E,F)",Queens,omny,OMNY - Full Fare,40.0,0.0,40.70918,-73.82057,POINT (-73.82057 40.70918)
2021-06-14T16:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Full Fare,682.0,1.0,40.71324,-74.0034,POINT (-74.0034 40.71324)
2021-06-14T15:00:00.000,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Students,17.0,0.0,40.7906,-73.94748,POINT (-73.94748 40.7906)
2021-06-14T20:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495)
